original_sentence1,original_sentence2,processed_sentence1,processed_sentence2,label,char_count,word_count,sentence_count,avg_word_length,punct_count,punct_ratio,upper_count,upper_ratio,digit_count,digit_ratio,special_count,special_ratio,word_diversity,stopword_ratio,s2_char_count,s2_word_count,s2_sentence_count,s2_avg_word_length,s2_punct_count,s2_punct_ratio,s2_upper_count,s2_upper_ratio,s2_digit_count,s2_digit_ratio,s2_special_count,s2_special_ratio,s2_word_diversity,s2_stopword_ratio,cross_length_ratio,cross_length_diff,cross_word_ratio,cross_word_diff,cross_jaccard_similarity,cross_word_overlap_ratio,cross_char_2gram_overlap,cross_char_3gram_overlap,cross_char_4gram_overlap
A dog next to pine tree biting on a bucket,A dog next to pine tree is biting on a bucket as he plays with his owner,a dog next to pine tree biting on a bucket,a dog next to pine tree is biting on a bucket as he plays with his owner,0,42,10,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0.9,0.4,72.0,17.0,1.0,3.2941176470588234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.5294117647058824,0.5833333333333334,30.0,0.5882352941176471,7.0,0.5625,0.5625,0.6538461538461539,0.5571428571428572,0.5211267605633803
Half naked man jumping into a body of water.,a group of people jump into icy cold water for charity,half naked man jumping into a body of water.,a group of people jump into icy cold water for charity,0,44,9,1,4.0,1,0.022727272727272728,0,0.0,0,0.0,1,0.022727272727272728,1.0,0.3333333333333333,54.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36363636363636365,0.8148148148148148,10.0,0.8181818181818182,2.0,0.17647058823529413,0.2727272727272727,0.30434782608695654,0.16049382716049382,0.10843373493975904
Man in a blue shirt at a food stand talks to two middle-aged women.,The man is in a blue shirt.,man in a blue shirt at a food stand talks to two middle-aged women.,the man is in a blue shirt.,1,67,14,1,3.857142857142857,2,0.029850746268656716,0,0.0,0,0.0,2,0.029850746268656716,0.9285714285714286,0.35714285714285715,27.0,7.0,1.0,3.0,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,1.0,0.5714285714285714,2.4814814814814814,40.0,2.0,7.0,0.25,0.3076923076923077,0.3392857142857143,0.23943661971830985,0.2054794520547945
Mike Holmgren on the field with his team the Seattle Seahawkss talking over practice details with an assistant coach.,The people are discussing something.,mike holmgren on the field with his team the seattle seahawkss talking over practice details with an assistant coach.,the people are discussing something.,1,117,19,1,5.2105263157894735,1,0.008547008547008548,0,0.0,0,0.0,1,0.008547008547008548,0.8947368421052632,0.42105263157894735,36.0,5.0,1.0,6.4,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,1.0,0.027777777777777776,1.0,0.4,3.25,81.0,3.8,14.0,0.047619047619047616,0.058823529411764705,0.17525773195876287,0.05384615384615385,0.014492753623188406
A group of people having a good time.,A group of people are laughing.,a group of people having a good time.,a group of people are laughing.,1,37,8,1,3.75,1,0.02702702702702703,0,0.0,0,0.0,1,0.02702702702702703,0.875,0.5,31.0,6.0,1.0,4.333333333333333,1.0,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.03225806451612903,1.0,0.5,1.1935483870967742,6.0,1.3333333333333333,2.0,0.4444444444444444,0.5714285714285714,0.46511627906976744,0.3695652173913043,0.3191489361702128
A man standing next to a motorcycle.,A man next to a motorcycle.,a man standing next to a motorcycle.,a man next to a motorcycle.,1,36,7,1,4.285714285714286,1,0.027777777777777776,0,0.0,0,0.0,1,0.027777777777777776,0.8571428571428571,0.42857142857142855,27.0,6.0,1.0,3.6666666666666665,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,0.8333333333333334,0.5,1.3333333333333333,9.0,1.1666666666666667,1.0,0.8333333333333334,0.8333333333333334,0.7419354838709677,0.6764705882352942,0.6285714285714286
A blond girl wearing a blue hat is working with yarn.,A girl is knitting,a blond girl wearing a blue hat is working with yarn.,a girl is knitting,0,53,11,1,3.909090909090909,1,0.018867924528301886,0,0.0,0,0.0,1,0.018867924528301886,0.9090909090909091,0.36363636363636365,18.0,4.0,1.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.9444444444444446,35.0,2.75,7.0,0.2727272727272727,0.3,0.25,0.125,0.06779661016949153
"A little boy holds a bat waiting for the pitch on a tiled outdoor area wearing a red shirt, white shorts, and blue flip-flops that are too big for him.",The boy is colorfully dressed.,"a little boy holds a bat waiting for the pitch on a tiled outdoor area wearing a red shirt, white shorts, and blue flip-flops that are too big for him.",the boy is colorfully dressed.,1,151,30,1,4.066666666666666,4,0.026490066225165563,0,0.0,0,0.0,4,0.026490066225165563,0.8666666666666667,0.4,30.0,5.0,1.0,5.2,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,1.0,0.03333333333333333,1.0,0.4,5.033333333333333,121.0,6.0,25.0,0.06896551724137931,0.07692307692307693,0.1262135922330097,0.038461538461538464,0.024096385542168676
Two people are standing on sidewalk in front of a large building.,Two young people are standing in front of a large old building.,two people are standing on sidewalk in front of a large building.,two young people are standing in front of a large old building.,0,65,12,1,4.5,1,0.015384615384615385,0,0.0,0,0.0,1,0.015384615384615385,1.0,0.4166666666666667,63.0,12.0,1.0,4.333333333333333,1.0,0.015873015873015872,0.0,0.0,0.0,0.0,1.0,0.015873015873015872,1.0,0.3333333333333333,1.0317460317460319,2.0,1.0,0.0,0.7142857142857143,0.8333333333333334,0.7586206896551724,0.6301369863013698,0.5584415584415584
Several dogs grouped together in a winter setting.,The cold dogs grouped together for warmth.,several dogs grouped together in a winter setting.,the cold dogs grouped together for warmth.,0,50,8,1,5.375,1,0.02,0,0.0,0,0.0,1,0.02,1.0,0.25,42.0,7.0,1.0,5.142857142857143,1.0,0.023809523809523808,0.0,0.0,0.0,0.0,1.0,0.023809523809523808,1.0,0.2857142857142857,1.1904761904761905,8.0,1.1428571428571428,1.0,0.25,0.375,0.4074074074074074,0.3230769230769231,0.30303030303030304
A crowd is watching a lady give a demonstration of KitchenAid products with the help of an overhead mirror.,A person is sleeping.,a crowd is watching a lady give a demonstration of kitchenaid products with the help of an overhead mirror.,a person is sleeping.,0,107,19,1,4.684210526315789,1,0.009345794392523364,0,0.0,0,0.0,1,0.009345794392523364,0.8421052631578947,0.47368421052631576,21.0,4.0,1.0,4.5,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,1.0,0.5,5.095238095238095,86.0,4.75,15.0,0.1111111111111111,0.125,0.11235955056179775,0.03508771929824561,0.008333333333333333
tiger woods about to make a putt,Tiger Woods is playing golf.,tiger woods about to make a putt,tiger woods is playing golf.,1,32,7,1,3.7142857142857144,0,0.0,0,0.0,0,0.0,0,0.0,1.0,0.42857142857142855,28.0,5.0,1.0,4.8,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,1.0,0.2,1.1428571428571428,4.0,1.4,2.0,0.2,0.2857142857142857,0.27906976744186046,0.21739130434782608,0.2
"A man in a yellow construction hat with a tool bag on his back, is drilling a wall labeled superior walls.",A man in a yellow hard hat wearing a yellow tool bag on his back is drilling into a wall.,"a man in a yellow construction hat with a tool bag on his back, is drilling a wall labeled superior walls.",a man in a yellow hard hat wearing a yellow tool bag on his back is drilling into a wall.,0,106,21,1,4.095238095238095,2,0.018867924528301886,0,0.0,0,0.0,2,0.018867924528301886,0.8571428571428571,0.42857142857142855,89.0,20.0,1.0,3.5,1.0,0.011235955056179775,0.0,0.0,0.0,0.0,1.0,0.011235955056179775,0.8,0.45,1.1910112359550562,17.0,1.05,1.0,0.4782608695652174,0.6111111111111112,0.5357142857142857,0.4649122807017544,0.4126984126984127
A man wearing all black carrying a black trash bag is bending down to pick something up in a dirt lot.,A man wears a white suit.,a man wearing all black carrying a black trash bag is bending down to pick something up in a dirt lot.,a man wears a white suit.,0,102,21,1,3.9047619047619047,1,0.00980392156862745,0,0.0,0,0.0,1,0.00980392156862745,0.8571428571428571,0.42857142857142855,25.0,6.0,1.0,3.3333333333333335,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.04,0.8333333333333334,0.3333333333333333,4.08,77.0,3.5,15.0,0.09523809523809523,0.1111111111111111,0.18421052631578946,0.09,0.0660377358490566
The little boy in the blue t-shirt is smiling under the blue umbrella even though it is not raining.,The boy is trying not to get sunburnt,the little boy in the blue t-shirt is smiling under the blue umbrella even though it is not raining.,the boy is trying not to get sunburnt,0,100,19,1,4.315789473684211,2,0.02,0,0.0,0,0.0,2,0.02,0.7894736842105263,0.47368421052631576,37.0,8.0,1.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.7027027027027026,63.0,2.375,11.0,0.21052631578947367,0.26666666666666666,0.25,0.13725490196078433,0.09090909090909091
Four guys and a girl around a kitchen island at a party.,They people are enjoying refreshments.,four guys and a girl around a kitchen island at a party.,they people are enjoying refreshments.,0,56,12,1,3.75,1,0.017857142857142856,0,0.0,0,0.0,1,0.017857142857142856,0.8333333333333334,0.4166666666666667,38.0,5.0,1.0,6.8,1.0,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,1.0,0.4,1.4736842105263157,18.0,2.4,7.0,0.0,0.0,0.07352941176470588,0.012195121951219513,0.0
A topless child playing in falling water.,There is running water.,a topless child playing in falling water.,there is running water.,1,41,7,1,5.0,1,0.024390243902439025,0,0.0,0,0.0,1,0.024390243902439025,1.0,0.2857142857142857,23.0,4.0,1.0,5.0,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,1.0,0.5,1.7826086956521738,18.0,1.75,3.0,0.1,0.14285714285714285,0.24444444444444444,0.16,0.14
A colorful parade in honor of photos depicted on a board.,A parade is happening on the street.,a colorful parade in honor of photos depicted on a board.,a parade is happening on the street.,1,57,11,1,4.2727272727272725,1,0.017543859649122806,0,0.0,0,0.0,1,0.017543859649122806,0.9090909090909091,0.45454545454545453,36.0,7.0,1.0,4.285714285714286,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,1.0,0.027777777777777776,1.0,0.5714285714285714,1.5833333333333333,21.0,1.5714285714285714,4.0,0.21428571428571427,0.3,0.22727272727272727,0.1125,0.0875
"A man in a tie plays guitar while a well dressed woman looks over sheet music, possibly to sing.",The man is playing a saxophone,"a man in a tie plays guitar while a well dressed woman looks over sheet music, possibly to sing.",the man is playing a saxophone,0,96,19,1,4.105263157894737,2,0.020833333333333332,0,0.0,0,0.0,2,0.020833333333333332,0.8947368421052632,0.3684210526315789,30.0,6.0,1.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.2,66.0,3.1666666666666665,13.0,0.09523809523809523,0.11764705882352941,0.19540229885057472,0.08181818181818182,0.043859649122807015
"Two young girls wearing hijabs stand in a dirt courtyard, one has her arms folded and looks away the other is staring into the camera with her hands on her hips.",Two girls are standing outside.,"two young girls wearing hijabs stand in a dirt courtyard, one has her arms folded and looks away the other is staring into the camera with her hands on her hips.",two girls are standing outside.,1,161,31,1,4.225806451612903,2,0.012422360248447204,0,0.0,0,0.0,2,0.012422360248447204,0.9032258064516129,0.45161290322580644,31.0,5.0,1.0,5.4,1.0,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.03225806451612903,1.0,0.2,5.193548387096774,130.0,6.2,26.0,0.06451612903225806,0.07142857142857142,0.24489795918367346,0.10344827586206896,0.05521472392638037
A man on stilts is playing a tuba for money on the boardwalk.,There is a man on stilts.,a man on stilts is playing a tuba for money on the boardwalk.,there is a man on stilts.,1,61,13,1,3.769230769230769,1,0.01639344262295082,0,0.0,0,0.0,1,0.01639344262295082,0.8461538461538461,0.5384615384615384,25.0,6.0,1.0,3.3333333333333335,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.6666666666666666,2.44,36.0,2.1666666666666665,7.0,0.3076923076923077,0.36363636363636365,0.37735849056603776,0.2698412698412698,0.19696969696969696
A man in green with a beard and white hat is walking next to a large orange wall.,The man is wearing black shoes.,a man in green with a beard and white hat is walking next to a large orange wall.,the man is wearing black shoes.,0,81,18,1,3.5555555555555554,1,0.012345679012345678,0,0.0,0,0.0,1,0.012345679012345678,0.8888888888888888,0.4444444444444444,31.0,6.0,1.0,4.333333333333333,1.0,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.03225806451612903,1.0,0.3333333333333333,2.6129032258064515,50.0,3.0,12.0,0.1,0.125,0.24285714285714285,0.10638297872340426,0.06060606060606061
Skier takes a steep path down the mountain.,A skiier is running inside.,skier takes a steep path down the mountain.,a skiier is running inside.,0,43,8,1,4.5,1,0.023255813953488372,0,0.0,0,0.0,1,0.023255813953488372,1.0,0.375,27.0,5.0,1.0,4.6,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,1.0,0.4,1.5925925925925926,16.0,1.6,3.0,0.08333333333333333,0.125,0.18867924528301888,0.06451612903225806,0.015873015873015872
People paint symbols of a different language on top of planks that are gray.,the people are artiasts,people paint symbols of a different language on top of planks that are gray.,the people are artiasts,0,76,14,1,4.5,1,0.013157894736842105,0,0.0,0,0.0,1,0.013157894736842105,0.9285714285714286,0.42857142857142855,23.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.3043478260869565,53.0,3.5,10.0,0.13333333333333333,0.15384615384615385,0.171875,0.1125,0.07058823529411765
Their are earphones in the male subject ears and he also has an iPod.,A man is listening to an iPod through ear buds.,their are earphones in the male subject ears and he also has an ipod.,a man is listening to an ipod through ear buds.,1,69,14,1,4.0,1,0.014492753623188406,0,0.0,0,0.0,1,0.014492753623188406,1.0,0.5714285714285714,47.0,10.0,1.0,3.8,1.0,0.02127659574468085,0.0,0.0,0.0,0.0,1.0,0.02127659574468085,1.0,0.5,1.4680851063829787,22.0,1.4,4.0,0.043478260869565216,0.07142857142857142,0.2714285714285714,0.10638297872340426,0.0594059405940594
The man crouched down as he held onto the parachute that was caught in the breeze.,A woman bundles up a parachute on a calm day.,the man crouched down as he held onto the parachute that was caught in the breeze.,a woman bundles up a parachute on a calm day.,0,82,16,1,4.1875,1,0.012195121951219513,0,0.0,0,0.0,1,0.012195121951219513,0.875,0.5625,45.0,10.0,1.0,3.6,1.0,0.022222222222222223,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,0.8,0.5,1.8222222222222222,37.0,1.6,6.0,0.047619047619047616,0.07142857142857142,0.2894736842105263,0.1414141414141414,0.08256880733944955
The guy in gray pants is completing a jump on his skateboard.,A guy does a difficult skateboard trick.,the guy in gray pants is completing a jump on his skateboard.,a guy does a difficult skateboard trick.,0,61,12,1,4.166666666666667,1,0.01639344262295082,0,0.0,0,0.0,1,0.01639344262295082,1.0,0.5,40.0,7.0,1.0,4.857142857142857,1.0,0.025,0.0,0.0,0.0,0.0,1.0,0.025,0.8571428571428571,0.42857142857142855,1.525,21.0,1.7142857142857142,5.0,0.125,0.16666666666666666,0.24285714285714285,0.1566265060240964,0.11764705882352941
Four children are reading a recipe in a professional kitchen while the ingredients are laid out on the table.,The children are being filmed as guests on a cooking show.,four children are reading a recipe in a professional kitchen while the ingredients are laid out on the table.,the children are being filmed as guests on a cooking show.,0,109,19,1,4.7894736842105265,1,0.009174311926605505,0,0.0,0,0.0,1,0.009174311926605505,0.8421052631578947,0.5263157894736842,58.0,11.0,1.0,4.363636363636363,1.0,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.017241379310344827,1.0,0.5454545454545454,1.8793103448275863,51.0,1.7272727272727273,8.0,0.22727272727272727,0.3125,0.28888888888888886,0.16,0.10714285714285714
Two people take in the view from behind a fence.,Two people glued to their phones.,two people take in the view from behind a fence.,two people glued to their phones.,0,48,10,1,3.9,1,0.020833333333333332,0,0.0,0,0.0,1,0.020833333333333332,1.0,0.4,33.0,6.0,1.0,4.666666666666667,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,1.0,0.3333333333333333,1.4545454545454546,15.0,1.6666666666666667,4.0,0.14285714285714285,0.2,0.24561403508771928,0.16666666666666666,0.13636363636363635
A person is dressed as a clown wearing white face paint and a black hat.,A person is dressed like a priest.,a person is dressed as a clown wearing white face paint and a black hat.,a person is dressed like a priest.,0,72,15,1,3.8666666666666667,1,0.013888888888888888,0,0.0,0,0.0,1,0.013888888888888888,0.8666666666666667,0.4,34.0,7.0,1.0,4.0,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,0.8571428571428571,0.42857142857142855,2.1176470588235294,38.0,2.142857142857143,8.0,0.26666666666666666,0.3076923076923077,0.35384615384615387,0.2375,0.20481927710843373
A big tan dog wearing a muzzle running in green grass.,There's a large dog running around.,a big tan dog wearing a muzzle running in green grass.,there's a large dog running around.,1,54,11,1,4.0,1,0.018518518518518517,0,0.0,0,0.0,1,0.018518518518518517,0.9090909090909091,0.2727272727272727,35.0,6.0,1.0,5.0,2.0,0.05714285714285714,0.0,0.0,0.0,0.0,2.0,0.05714285714285714,1.0,0.16666666666666666,1.542857142857143,19.0,1.8333333333333333,5.0,0.23076923076923078,0.3,0.2857142857142857,0.17391304347826086,0.125
A long-distance shot of a beach with people and animals.,There are people walking their dogs on the beach.,a long-distance shot of a beach with people and animals.,there are people walking their dogs on the beach.,0,56,10,1,4.7,2,0.03571428571428571,0,0.0,0,0.0,2,0.03571428571428571,0.9,0.5,49.0,9.0,1.0,4.555555555555555,1.0,0.02040816326530612,0.0,0.0,0.0,0.0,1.0,0.02040816326530612,1.0,0.5555555555555556,1.1428571428571428,7.0,1.1111111111111112,1.0,0.058823529411764705,0.1111111111111111,0.27941176470588236,0.12941176470588237,0.08888888888888889
six performers dressed in red costumes on stage.,Back up dancers dance on stage.,six performers dressed in red costumes on stage.,back up dancers dance on stage.,0,48,8,1,5.125,1,0.020833333333333332,0,0.0,0,0.0,1,0.020833333333333332,1.0,0.25,31.0,6.0,1.0,4.333333333333333,1.0,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.03225806451612903,1.0,0.3333333333333333,1.5483870967741935,17.0,1.3333333333333333,2.0,0.16666666666666666,0.25,0.26,0.1864406779661017,0.14754098360655737
A young man is lining up on the scrimmage line in football practice.,a young man is protecting the quarterback,a young man is lining up on the scrimmage line in football practice.,a young man is protecting the quarterback,0,68,13,1,4.3076923076923075,1,0.014705882352941176,0,0.0,0,0.0,1,0.014705882352941176,1.0,0.46153846153846156,41.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,1.6585365853658536,27.0,1.8571428571428572,6.0,0.3333333333333333,0.38461538461538464,0.4,0.23170731707317074,0.1724137931034483
A man on a boat feeding many water birds and two parents in chairs with their little girl on the side.,The people are enjoying the lovely weather at the lake.,a man on a boat feeding many water birds and two parents in chairs with their little girl on the side.,the people are enjoying the lovely weather at the lake.,0,102,21,1,3.9047619047619047,1,0.00980392156862745,0,0.0,0,0.0,1,0.00980392156862745,0.9047619047619048,0.42857142857142855,55.0,10.0,1.0,4.6,1.0,0.01818181818181818,0.0,0.0,0.0,0.0,1.0,0.01818181818181818,0.8,0.5,1.8545454545454545,47.0,2.1,11.0,0.038461538461538464,0.05263157894736842,0.22826086956521738,0.07692307692307693,0.02127659574468085
A person wearing black clothing walks up a narrow flight of stairs between two bright red buildings.,The man is walking upstairs.,a person wearing black clothing walks up a narrow flight of stairs between two bright red buildings.,the man is walking upstairs.,0,100,17,1,4.9411764705882355,1,0.01,0,0.0,0,0.0,1,0.01,0.9411764705882353,0.29411764705882354,28.0,5.0,1.0,4.8,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,1.0,0.4,3.5714285714285716,72.0,3.4,12.0,0.0,0.0,0.20689655172413793,0.09259259259259259,0.05309734513274336
"A very colorful, full store in a mall, called breeze but has party supplies.",A store in the mall is full.,"a very colorful, full store in a mall, called breeze but has party supplies.",a store in the mall is full.,1,76,14,1,4.5,3,0.039473684210526314,0,0.0,0,0.0,3,0.039473684210526314,0.9285714285714286,0.42857142857142855,28.0,7.0,1.0,3.142857142857143,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,1.0,0.5714285714285714,2.7142857142857144,48.0,2.0,7.0,0.17647058823529413,0.23076923076923078,0.2923076923076923,0.18292682926829268,0.12643678160919541
An older woman in a black coat and a white knit beret converses with an older man in a tan scooter hat and a green coat on the sidewalk near storefronts.,The older woman is cold.,an older woman in a black coat and a white knit beret converses with an older man in a tan scooter hat and a green coat on the sidewalk near storefronts.,the older woman is cold.,0,153,31,1,3.967741935483871,1,0.006535947712418301,0,0.0,0,0.0,1,0.006535947712418301,0.7419354838709677,0.41935483870967744,24.0,5.0,1.0,4.0,1.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,1.0,0.4,6.375,129.0,6.2,26.0,0.12,0.13043478260869565,0.2235294117647059,0.11904761904761904,0.08695652173913043
"A lady is playing Jenga, hoping the tower does n't fall.",A woman is flailing her arms wildly.,"a lady is playing jenga, hoping the tower does n't fall.",a woman is flailing her arms wildly.,0,56,11,1,4.181818181818182,3,0.05357142857142857,0,0.0,0,0.0,3,0.05357142857142857,1.0,0.36363636363636365,36.0,7.0,1.0,4.285714285714286,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,1.0,0.027777777777777776,1.0,0.42857142857142855,1.5555555555555556,20.0,1.5714285714285714,4.0,0.125,0.18181818181818182,0.19402985074626866,0.06172839506172839,0.024096385542168676
A woman in a green top and white skirt stands next to a man with a pale blue shirt and white shoes.,A woman stands next to a man.,a woman in a green top and white skirt stands next to a man with a pale blue shirt and white shoes.,a woman stands next to a man.,1,99,22,1,3.5454545454545454,1,0.010101010101010102,0,0.0,0,0.0,1,0.010101010101010102,0.7727272727272727,0.4090909090909091,29.0,7.0,1.0,3.2857142857142856,1.0,0.034482758620689655,0.0,0.0,0.0,0.0,1.0,0.034482758620689655,0.8571428571428571,0.42857142857142855,3.413793103448276,70.0,3.142857142857143,15.0,0.2777777777777778,0.29411764705882354,0.3898305084745763,0.3037974683544304,0.26436781609195403
A dog chasing a ball in snow.,A dog is chasing a squirrel up a tree.,a dog chasing a ball in snow.,a dog is chasing a squirrel up a tree.,0,29,7,1,3.2857142857142856,1,0.034482758620689655,0,0.0,0,0.0,1,0.034482758620689655,0.8571428571428571,0.42857142857142855,38.0,9.0,1.0,3.3333333333333335,1.0,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,0.7777777777777778,0.5555555555555556,0.7631578947368421,9.0,0.7777777777777778,2.0,0.3,0.42857142857142855,0.3902439024390244,0.2653061224489796,0.22
Someone is swimming in the ocean near an unmanned rowboat.,A person is swimming towards a rowboat.,someone is swimming in the ocean near an unmanned rowboat.,a person is swimming towards a rowboat.,0,58,10,1,4.9,1,0.017241379310344827,0,0.0,0,0.0,1,0.017241379310344827,1.0,0.4,39.0,7.0,1.0,4.714285714285714,1.0,0.02564102564102564,0.0,0.0,0.0,0.0,1.0,0.02564102564102564,0.8571428571428571,0.42857142857142855,1.4871794871794872,19.0,1.4285714285714286,3.0,0.23076923076923078,0.3,0.4642857142857143,0.24324324324324326,0.21333333333333335
A woman carrying a bag is smoking.,A woman carrying a cat.,a woman carrying a bag is smoking.,a woman carrying a cat.,0,34,7,1,4.0,1,0.029411764705882353,0,0.0,0,0.0,1,0.029411764705882353,0.8571428571428571,0.42857142857142855,23.0,5.0,1.0,3.8,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,0.8,0.4,1.4782608695652173,11.0,1.4,2.0,0.42857142857142855,0.5,0.5483870967741935,0.5,0.45714285714285713
People are eating together at a table.,People are eating standing up.,people are eating together at a table.,people are eating standing up.,0,38,7,1,4.571428571428571,1,0.02631578947368421,0,0.0,0,0.0,1,0.02631578947368421,1.0,0.42857142857142855,30.0,5.0,1.0,5.2,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,1.0,0.03333333333333333,1.0,0.2,1.2666666666666666,8.0,1.4,2.0,0.3333333333333333,0.42857142857142855,0.4358974358974359,0.34782608695652173,0.32608695652173914
A man dressed in a black racing suit drives a go-cart.,"The go-cart has no gas, so he was unable to drive.",a man dressed in a black racing suit drives a go-cart.,"the go-cart has no gas, so he was unable to drive.",0,54,11,1,4.0,2,0.037037037037037035,0,0.0,0,0.0,2,0.037037037037037035,0.8181818181818182,0.36363636363636365,50.0,11.0,1.0,3.6363636363636362,3.0,0.06,0.0,0.0,0.0,0.0,3.0,0.06,1.0,0.6363636363636364,1.08,4.0,1.0,0.0,0.0,0.0,0.23880597014925373,0.11627906976744186,0.08888888888888889
A woman is smiling as she plays around with another woman.,Two people play together.,a woman is smiling as she plays around with another woman.,two people play together.,1,58,11,1,4.363636363636363,1,0.017241379310344827,0,0.0,0,0.0,1,0.017241379310344827,1.0,0.45454545454545453,25.0,4.0,1.0,5.5,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,2.32,33.0,2.75,7.0,0.0,0.0,0.16071428571428573,0.08823529411764706,0.05714285714285714
A skateboarder is jumping through the air in front of a graffiti covered wall.,Someone is on a skateboard,a skateboarder is jumping through the air in front of a graffiti covered wall.,someone is on a skateboard,1,78,14,1,4.642857142857143,1,0.01282051282051282,0,0.0,0,0.0,1,0.01282051282051282,0.9285714285714286,0.5,26.0,5.0,1.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3.0,52.0,2.8,9.0,0.125,0.15384615384615385,0.2602739726027397,0.15294117647058825,0.11363636363636363
"woman wearing yellow shirt, standing at an outdoor food kiosk.",A woman viciously attacking a food kiosk.,"woman wearing yellow shirt, standing at an outdoor food kiosk.",a woman viciously attacking a food kiosk.,0,62,10,1,5.3,2,0.03225806451612903,0,0.0,0,0.0,2,0.03225806451612903,1.0,0.2,41.0,7.0,1.0,5.0,1.0,0.024390243902439025,0.0,0.0,0.0,0.0,1.0,0.024390243902439025,0.8571428571428571,0.2857142857142857,1.5121951219512195,21.0,1.4285714285714286,3.0,0.23076923076923078,0.3,0.375,0.23076923076923078,0.17073170731707318
"Many people sit at desks with computers, in front of windows with geometric patterned drapes.",The desks were expensive.,"many people sit at desks with computers, in front of windows with geometric patterned drapes.",the desks were expensive.,0,93,15,1,5.266666666666667,2,0.021505376344086023,0,0.0,0,0.0,2,0.021505376344086023,0.9333333333333333,0.3333333333333333,25.0,4.0,1.0,5.5,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.5,3.72,68.0,3.75,11.0,0.058823529411764705,0.07142857142857142,0.14634146341463414,0.0594059405940594,0.04854368932038835
An old man is walking with his head down.,The man walked with his head down.,an old man is walking with his head down.,the man walked with his head down.,1,41,9,1,3.6666666666666665,1,0.024390243902439025,0,0.0,0,0.0,1,0.024390243902439025,1.0,0.4444444444444444,34.0,7.0,1.0,4.0,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,1.0,0.42857142857142855,1.2058823529411764,7.0,1.2857142857142858,2.0,0.45454545454545453,0.5555555555555556,0.6944444444444444,0.5333333333333333,0.4375
